CID	X	Y	CellType	CellTypeName	Region	Dist2Interface
HumanMelanomaPatient1__cell_160052	5287.91752765439	-4777.61355885873	Fibroblast	Fibroblasts	Inner margin	76.9155397999626
HumanMelanomaPatient1__cell_160065	5349.29001019831	-4784.89632548836	Fibroblast	Fibroblasts	Inner margin	72.8482083402686
HumanMelanomaPatient1__cell_160077	5379.38922239521	-4789.48576154293	Fibroblast	Fibroblasts	Inner margin	63.1512419713094
HumanMelanomaPatient1__cell_160089	5330.75587297156	-4793.42624249984	Fibroblast	Fibroblasts	Inner margin	66.1411177294846
HumanMelanomaPatient1__cell_160097	5396.8507480167	-4794.91429261376	Fibroblast	Fibroblasts	Inner margin	57.2049058632163
HumanMelanomaPatient1__cell_160102	5357.57346721776	-4797.97620463339	Fibroblast	Fibroblasts	Inner margin	57.4643836025672
HumanMelanomaPatient1__cell_160103	5149.00475175409	-4797.67199669344	Fibroblast	Fibroblasts	Inner margin	48.1094417341086
HumanMelanomaPatient1__cell_160121	5087.22288178856	-4802.39229577101	Fibroblast	Fibroblasts	Inner margin	105.714807658922
HumanMelanomaPatient1__cell_160139	5436.64443215259	-4809.38413314063	Fibroblast	Fibroblasts	Inner margin	73.5342480740813
HumanMelanomaPatient1__cell_160144	5248.56391196855	-4809.0989696481	Fibroblast	Fibroblasts	Inner margin	31.9664311173534
HumanMelanomaPatient1__cell_160145	5399.20547809625	-4809.19609228001	Fibroblast	Fibroblasts	Inner margin	47.1573840650843
HumanMelanomaPatient1__cell_160152	5353.66657274794	-4813.56582011322	Fibroblast	Fibroblasts	Inner margin	49.6671100088841
HumanMelanomaPatient1__cell_160158	5492.00959919083	-4819.85672024517	Fibroblast	Fibroblasts	Inner margin	110.511223057794
HumanMelanomaPatient1__cell_160161	5485.48166890903	-4812.26447999496	Fibroblast	Fibroblasts	Inner margin	108.410207453425
HumanMelanomaPatient1__cell_160164	5361.1236567297	-4819.63035192112	Fibroblast	Fibroblasts	Inner margin	40.0823690636067
HumanMelanomaPatient1__cell_160169	5429.03506206512	-4816.94684861142	Fibroblast	Fibroblasts	Inner margin	62.9431602390564
HumanMelanomaPatient1__cell_160173	5457.1274702417	-4820.58104390011	Fibroblast	Fibroblasts	Inner margin	80.1987961062803
HumanMelanomaPatient1__cell_160177	5479.63522562865	-4822.54139760607	Fibroblast	Fibroblasts	Inner margin	98.2600283466527
HumanMelanomaPatient1__cell_160182	5274.76590396385	-4819.91962318886	Fibroblast	Fibroblasts	Inner margin	38.2684207497881
HumanMelanomaPatient1__cell_160183	5423.85765387969	-4823.05029679833	Fibroblast	Fibroblasts	Inner margin	54.9751957956053
HumanMelanomaPatient1__cell_160191	5415.24442529532	-4827.88300914495	Fibroblast	Fibroblasts	Inner margin	46.3179424972994
HumanMelanomaPatient1__cell_160200	5300.53013885968	-4830.73487956086	Fibroblast	Fibroblasts	Inner margin	38.5899284689684
HumanMelanomaPatient1__cell_160205	5363.46646086017	-4834.11824681959	Fibroblast	Fibroblasts	Inner margin	31.8097713617453
HumanMelanomaPatient1__cell_160210	5489.3550696123	-4839.72751659755	Fibroblast	Fibroblasts	Inner margin	100.79850289999
HumanMelanomaPatient1__cell_160214	5464.11032651416	-4839.2271685069	Fibroblast	Fibroblasts	Inner margin	77.1148622593724
HumanMelanomaPatient1__cell_160241	5348.3778921722	-4847.23063171738	Fibroblast	Fibroblasts	Outer margin	-30.4011506194598
HumanMelanomaPatient1__cell_160243	5426.11253850649	-4849.07459959314	Fibroblast	Fibroblasts	Inner margin	38.568048923406
HumanMelanomaPatient1__cell_160252	5459.27023630237	-4856.66633273661	Fibroblast	Fibroblasts	Inner margin	67.5824760593558
HumanMelanomaPatient1__cell_160259	5496.95057456625	-4858.38446367544	Fibroblast	Fibroblasts	Inner margin	104.720727094338
HumanMelanomaPatient1__cell_160263	5277.46521768115	-4861.67339908375	Fibroblast	Fibroblasts	Outer margin	-29.8178701953198
HumanMelanomaPatient1__cell_160268	5328.25913433953	-4859.52021915966	Fibroblast	Fibroblasts	Outer margin	-30.0083139426221
HumanMelanomaPatient1__cell_160277	5340.38317804435	-4877.68335723731	Fibroblast	Fibroblasts	Outer margin	-49.302705719496
HumanMelanomaPatient1__cell_160280	5392.70479321785	-4868.34678038535	Fibroblast	Fibroblasts	Outer margin	-32.5218175548235
HumanMelanomaPatient1__cell_160283	5315.70898619167	-4871.28160948989	Fibroblast	Fibroblasts	Outer margin	-34.0748037418043
HumanMelanomaPatient1__cell_160306	5413.38604785777	-4886.65613811019	Fibroblast	Fibroblasts	Inner margin	36.194464908364
HumanMelanomaPatient1__cell_160316	5432.44287123643	-4890.42684420104	Fibroblast	Fibroblasts	Inner margin	52.3176764457686
HumanMelanomaPatient1__cell_160320	5380.25030343744	-4886.81088855529	Fibroblast	Fibroblasts	Outer margin	-41.2848689990779
HumanMelanomaPatient1__cell_160322	5487.18062784811	-4886.80784100091	Fibroblast	Fibroblasts	Inner margin	103.09098048025
HumanMelanomaPatient1__cell_160323	5440.64378264366	-4889.47639862053	Fibroblast	Fibroblasts	Inner margin	60.4522726995439
HumanMelanomaPatient1__cell_160328	5354.85879932431	-4885.38605441858	Fibroblast	Fibroblasts	Outer margin	-58.5410277795076
HumanMelanomaPatient1__cell_160329	5492.76824754509	-4892.20323577001	Fibroblast	Fibroblasts	Inner margin	107.643433007225
HumanMelanomaPatient1__cell_160349	5309.10650360815	-4898.00840275614	Fibroblast	Fibroblasts	Outer margin	-58.5583318179913
HumanMelanomaPatient1__cell_160359	5362.83932567024	-4904.00848983442	Fibroblast	Fibroblasts	Outer margin	-45.9230400866948
HumanMelanomaPatient1__cell_160366	5103.62237548652	-4903.80520688196	Fibroblast	Fibroblasts	Inner margin	97.1806032533197
HumanMelanomaPatient1__cell_160368	5442.47666470116	-4908.47641769212	Fibroblast	Fibroblasts	Inner margin	64.5241954087236
HumanMelanomaPatient1__cell_160376	5403.50644226135	-4909.24190749586	Fibroblast	Fibroblasts	Inner margin	32.310967235741
HumanMelanomaPatient1__cell_160379	5413.81884308375	-4910.84406467259	Fibroblast	Fibroblasts	Inner margin	41.2848689990779
HumanMelanomaPatient1__cell_160394	5389.52242159287	-4922.65661149463	Fibroblast	Fibroblasts	Outer margin	-19.3780060230943
HumanMelanomaPatient1__cell_160396	5135.01784128989	-4919.96992547048	Fibroblast	Fibroblasts	Inner margin	70.126631364761
HumanMelanomaPatient1__cell_160399	5328.9297220348	-4925.95048810222	Fibroblast	Fibroblasts	Outer margin	-59.5966263724164
HumanMelanomaPatient1__cell_160402	5472.78654184537	-4925.35101174037	Fibroblast	Fibroblasts	Inner margin	98.298366495166
HumanMelanomaPatient1__cell_160404	5440.25959700555	-4922.92648019207	Fibroblast	Fibroblasts	Inner margin	70.0389268465629
HumanMelanomaPatient1__cell_160413	5400.534264652	-4930.23857153398	Fibroblast	Fibroblasts	Inner margin	45.9230400866948
HumanMelanomaPatient1__cell_160414	5350.49574847992	-4933.85443710902	Fibroblast	Fibroblasts	Outer margin	-36.6300481463015
HumanMelanomaPatient1__cell_160427	5384.65949586588	-4947.06802071638	Fibroblast	Fibroblasts	Inner margin	32.6795859915589
HumanMelanomaPatient1__cell_160433	5352.03065709342	-4945.24752052673	Fibroblast	Fibroblasts	Outer margin	-32.6795859915589
HumanMelanomaPatient1__cell_160435	5372.2666601189	-4942.67897476767	Fibroblast	Fibroblasts	Inner margin	24.9115707962168
HumanMelanomaPatient1__cell_160442	5465.8182837528	-4945.62352745904	Fibroblast	Fibroblasts	Inner margin	103.830659008179
HumanMelanomaPatient1__cell_160446	5138.41887819265	-4946.30471879932	Fibroblast	Fibroblasts	Inner margin	69.8269221868715
HumanMelanomaPatient1__cell_160453	5187.22544763659	-4950.1753267003	Fibroblast	Fibroblasts	Inner margin	49.2685006459591
HumanMelanomaPatient1__cell_160461	5326.73087509118	-4952.34111079999	Fibroblast	Fibroblasts	Outer margin	-47.0701586917214
HumanMelanomaPatient1__cell_160473	5369.039131649	-4958.90555670675	Fibroblast	Fibroblasts	Inner margin	41.433582987023
HumanMelanomaPatient1__cell_160480	5326.55019009377	-4962.62094453136	Fibroblast	Fibroblasts	Outer margin	-43.0043443301462
HumanMelanomaPatient1__cell_160484	5472.99987702549	-4962.59438976343	Fibroblast	Fibroblasts	Inner margin	119.773212598348
HumanMelanomaPatient1__cell_160491	5465.33088232258	-4964.52400889128	Fibroblast	Fibroblasts	Inner margin	114.928343069266
HumanMelanomaPatient1__cell_160495	5396.30535967493	-4970.76988830161	Fibroblast	Fibroblasts	Inner margin	55.0164900852266
HumanMelanomaPatient1__cell_160503	5374.77731502218	-4976.07772883185	Fibroblast	Fibroblasts	Inner margin	50.0693581202159
HumanMelanomaPatient1__cell_160508	5366.82913683845	-4976.99327589986	Fibroblast	Fibroblasts	Inner margin	46.1274212100856
HumanMelanomaPatient1__cell_160510	5107.54620303068	-4974.05203449509	Fibroblast	Fibroblasts	Inner margin	83.0144596641225
HumanMelanomaPatient1__cell_160518	5410.90056498414	-4979.77291484359	Fibroblast	Fibroblasts	Inner margin	69.079969398612
HumanMelanomaPatient1__cell_160536	5442.8813515	-4986.44896025106	Fibroblast	Fibroblasts	Inner margin	99.7567406720741
HumanMelanomaPatient1__cell_160537	5393.40437142591	-4986.61252202005	Fibroblast	Fibroblasts	Inner margin	68.0041575684942
HumanMelanomaPatient1__cell_160545	5389.46802020962	-4993.10468763934	Fibroblast	Fibroblasts	Inner margin	70.4480971496136
HumanMelanomaPatient1__cell_160550	5307.55308966407	-4998.3228440392	Fibroblast	Fibroblasts	Outer margin	-43.3483301259756
HumanMelanomaPatient1__cell_160560	5470.1933541818	-4997.27757846182	Fibroblast	Fibroblasts	Inner margin	129.110611151559
HumanMelanomaPatient1__cell_160564	5430.69150804023	-4997.29583565451	Fibroblast	Fibroblasts	Inner margin	94.3215594618581
HumanMelanomaPatient1__cell_160577	5439.72657314471	-5009.88372146932	Fibroblast	Fibroblasts	Inner margin	109.750265374815
HumanMelanomaPatient1__cell_160591	5188.4823407835	-5012.7761801883	Fibroblast	Fibroblasts	Outer margin	-25.4325058775185
HumanMelanomaPatient1__cell_160593	5272.50780165495	-5016.40414072623	Fibroblast	Fibroblasts	Outer margin	-61.0799715481917
HumanMelanomaPatient1__cell_160594	5332.24516039643	-5017.23887071495	Fibroblast	Fibroblasts	Inner margin	33.3239297519557
HumanMelanomaPatient1__cell_160601	5438.2827786591	-5022.24779841545	Fibroblast	Fibroblasts	Inner margin	119.50153341062
HumanMelanomaPatient1__cell_160610	5314.03937956359	-5021.30833276779	Fibroblast	Fibroblasts	Outer margin	-21.5465439893529
HumanMelanomaPatient1__cell_160615	5300.83997561308	-5028.38331609536	Fibroblast	Fibroblasts	Outer margin	-33.3239297519557
HumanMelanomaPatient1__cell_160617	5347.28101270882	-5028.42482929719	Fibroblast	Fibroblasts	Inner margin	46.441055649864
HumanMelanomaPatient1__cell_160630	5315.97599570264	-5033.03133353547	Fibroblast	Fibroblasts	Inner margin	15.9083561688836
HumanMelanomaPatient1__cell_160631	5133.79801928385	-5031.52141432856	Fibroblast	Fibroblasts	Inner margin	47.4899437127421
HumanMelanomaPatient1__cell_160633	5350.7506696106	-5034.98160342576	Fibroblast	Fibroblasts	Inner margin	50.3449577515822
HumanMelanomaPatient1__cell_160634	5292.57542514223	-5034.82613570893	Fibroblast	Fibroblasts	Outer margin	-43.3935454313976
HumanMelanomaPatient1__cell_160659	5246.08374077868	-5044.60310455368	Fibroblast	Fibroblasts	Outer margin	-80.3737985665149
HumanMelanomaPatient1__cell_160660	5253.79669833842	-5045.5575596848	Fibroblast	Fibroblasts	Outer margin	-77.1461545178227
HumanMelanomaPatient1__cell_160663	5305.1175743636	-5044.65761763745	Fibroblast	Fibroblasts	Outer margin	-29.182548694641
HumanMelanomaPatient1__cell_160671	5348.03210120842	-5046.5102216636	Fibroblast	Fibroblasts	Inner margin	47.4481743722091
HumanMelanomaPatient1__cell_160677	5272.68777628587	-5053.42027126383	Fibroblast	Fibroblasts	Outer margin	-57.2111846732878
HumanMelanomaPatient1__cell_160679	5186.21971885892	-5054.66498968249	Fibroblast	Fibroblasts	Outer margin	-33.1369279931745
HumanMelanomaPatient1__cell_160683	5431.73716902663	-5057.17811079683	Fibroblast	Fibroblasts	Inner margin	129.539713605309
HumanMelanomaPatient1__cell_160689	5329.41906032746	-5060.81493573989	Fibroblast	Fibroblasts	Inner margin	31.9720507942727
HumanMelanomaPatient1__cell_160695	5099.79171875809	-5060.48082151598	Fibroblast	Fibroblasts	Inner margin	86.6234558381535
HumanMelanomaPatient1__cell_160711	5299.78198459759	-5072.80892482499	Fibroblast	Fibroblasts	Outer margin	-31.1020716490257
HumanMelanomaPatient1__cell_160716	5285.76150255323	-5084.18518699746	Fibroblast	Fibroblasts	Outer margin	-42.5706097935746
HumanMelanomaPatient1__cell_160721	5449.01691502211	-5083.6103676547	Fibroblast	Fibroblasts	Inner margin	149.078291430577
HumanMelanomaPatient1__cell_160724	5328.3206371737	-5085.17355866515	Fibroblast	Fibroblasts	Inner margin	36.1178562697606
HumanMelanomaPatient1__cell_160730	5312.78323787697	-5095.81495766753	Fibroblast	Fibroblasts	Inner margin	26.4255583476793
HumanMelanomaPatient1__cell_160731	5295.20141310776	-5094.83081435532	Fibroblast	Fibroblasts	Outer margin	-28.5027127855237
HumanMelanomaPatient1__cell_160733	5234.55698288524	-5098.07316608837	Fibroblast	Fibroblasts	Outer margin	-75.0484445979007
HumanMelanomaPatient1__cell_160750	5201.33117738582	-4633.75329098394	Fibroblast	Fibroblasts	Inner margin	185.751641841572
